2021-03-30 15:36:43,796 INFO ######################################
2021-03-30 15:36:43,796 INFO Extract ... dataset1csv
2021-03-30 15:36:43,796 INFO {'rawname': 'William Dixon', 'rawprice': '109.0372796', 'first_name': 'William', 'last_name': 'Dixon', 'price': 109.0372796, 'above_100': 'true'}
2021-03-30 15:36:43,800 INFO {'rawname': 'Jennifer Hansen', 'rawprice': '101.4887352', 'first_name': 'Jennifer', 'last_name': 'Hansen', 'price': 101.4887352, 'above_100': 'true'}
2021-03-30 15:36:43,800 INFO {'rawname': 'Lisa Murray', 'rawprice': '176.0919174', 'first_name': 'Lisa', 'last_name': 'Murray', 'price': 176.0919174, 'above_100': 'true'}
2021-03-30 15:36:43,800 INFO {'rawname': 'Meghan Wade', 'rawprice': '273.2303409', 'first_name': 'Meghan', 'last_name': 'Wade', 'price': 273.2303409, 'above_100': 'true'}
2021-03-30 15:36:43,800 INFO {'rawname': 'Tammie Brooks', 'rawprice': '84.88856949', 'first_name': 'Tammie', 'last_name': 'Brooks', 'price': 84.88856949, 'above_100': 'false'}
2021-03-30 15:36:43,800 INFO {'rawname': 'Maria Bell', 'rawprice': '264.0746652', 'first_name': 'Maria', 'last_name': 'Bell', 'price': 264.0746652, 'above_100': 'true'}
2021-03-30 15:36:43,801 INFO {'rawname': 'Allison Livingston', 'rawprice': '130.3484426', 'first_name': 'Allison', 'last_name': 'Livingston', 'price': 130.3484426, 'above_100': 'true'}
2021-03-30 15:36:43,801 INFO {'rawname': 'Chris Hays', 'rawprice': '17.34276379', 'first_name': 'Chris', 'last_name': 'Hays', 'price': 17.34276379, 'above_100': 'false'}
2021-03-30 15:36:43,801 INFO {'rawname': 'Courtney Mitchell', 'rawprice': '78.93257699', 'first_name': 'Courtney', 'last_name': 'Mitchell', 'price': 78.93257699, 'above_100': 'false'}
2021-03-30 15:36:43,801 INFO {'rawname': 'Shawn White', 'rawprice': '188.0219256', 'first_name': 'Shawn', 'last_name': 'White', 'price': 188.0219256, 'above_100': 'true'}
2021-03-30 15:36:43,801 INFO {'rawname': 'Taylor Gomez', 'rawprice': '225.0198237', 'first_name': 'Taylor', 'last_name': 'Gomez', 'price': 225.0198237, 'above_100': 'true'}
2021-03-30 15:36:43,801 INFO {'rawname': 'Jeremy Rodriguez', 'rawprice': '200.7248208', 'first_name': 'Jeremy', 'last_name': 'Rodriguez', 'price': 200.7248208, 'above_100': 'true'}
2021-03-30 15:36:43,801 INFO {'rawname': 'April Garcia', 'rawprice': '66.24555967', 'first_name': 'April', 'last_name': 'Garcia', 'price': 66.24555967, 'above_100': 'false'}
2021-03-30 15:36:43,801 INFO {'rawname': 'Zachary Watts', 'rawprice': '15.49738786', 'first_name': 'Zachary', 'last_name': 'Watts', 'price': 15.49738786, 'above_100': 'false'}
2021-03-30 15:36:43,801 INFO {'rawname': 'Sarah Montoya', 'rawprice': '206.8212547', 'first_name': 'Sarah', 'last_name': 'Montoya', 'price': 206.8212547, 'above_100': 'true'}
2021-03-30 15:36:43,801 INFO {'rawname': 'Jennifer Barker', 'rawprice': '89.18615989', 'first_name': 'Jennifer', 'last_name': 'Barker', 'price': 89.18615989, 'above_100': 'false'}
2021-03-30 15:36:43,801 INFO {'rawname': 'Sharon Garza', 'rawprice': '72.35772704', 'first_name': 'Sharon', 'last_name': 'Garza', 'price': 72.35772704, 'above_100': 'false'}
2021-03-30 15:36:43,801 INFO {'rawname': 'Tiffany Stevens', 'rawprice': '196.379322', 'first_name': 'Tiffany', 'last_name': 'Stevens', 'price': 196.379322, 'above_100': 'true'}
2021-03-30 15:36:43,801 INFO {'rawname': 'Ruben Armstrong', 'rawprice': '93.69836738', 'first_name': 'Ruben', 'last_name': 'Armstrong', 'price': 93.69836738, 'above_100': 'false'}
2021-03-30 15:36:43,801 INFO {'rawname': 'Dr. Jeffrey Spencer', 'rawprice': '271.162282', 'first_name': 'Jeffrey', 'last_name': 'Spencer', 'price': 271.162282, 'above_100': 'true'}
2021-03-30 15:36:43,801 INFO {'rawname': 'Nicole Ramsey', 'rawprice': '247.8596071', 'first_name': 'Nicole', 'last_name': 'Ramsey', 'price': 247.8596071, 'above_100': 'true'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Anne Roy', 'rawprice': '277.9324821', 'first_name': 'Anne', 'last_name': 'Roy', 'price': 277.9324821, 'above_100': 'true'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Lori Sanchez', 'rawprice': '285.6616405', 'first_name': 'Lori', 'last_name': 'Sanchez', 'price': 285.6616405, 'above_100': 'true'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Allison Chavez', 'rawprice': '126.850211', 'first_name': 'Allison', 'last_name': 'Chavez', 'price': 126.850211, 'above_100': 'true'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Marcus Adams', 'rawprice': '36.47040894', 'first_name': 'Marcus', 'last_name': 'Adams', 'price': 36.47040894, 'above_100': 'false'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Mary Smith', 'rawprice': '16.31507197', 'first_name': 'Mary', 'last_name': 'Smith', 'price': 16.31507197, 'above_100': 'false'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Joseph Reed', 'rawprice': '178.4576742', 'first_name': 'Joseph', 'last_name': 'Reed', 'price': 178.4576742, 'above_100': 'true'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Jason Armstrong', 'rawprice': '26.04525746', 'first_name': 'Jason', 'last_name': 'Armstrong', 'price': 26.04525746, 'above_100': 'false'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Jeff Armstrong', 'rawprice': '88.47561284', 'first_name': 'Jeff', 'last_name': 'Armstrong', 'price': 88.47561284, 'above_100': 'false'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Sean Shields', 'rawprice': '247.8395255', 'first_name': 'Sean', 'last_name': 'Shields', 'price': 247.8395255, 'above_100': 'true'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Jessica Allison', 'rawprice': '104.742308', 'first_name': 'Jessica', 'last_name': 'Allison', 'price': 104.742308, 'above_100': 'true'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Christian Grant', 'rawprice': '99.11707917', 'first_name': 'Christian', 'last_name': 'Grant', 'price': 99.11707917, 'above_100': 'false'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Edward Watson', 'rawprice': '180.3535589', 'first_name': 'Edward', 'last_name': 'Watson', 'price': 180.3535589, 'above_100': 'true'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Derrick Cooke', 'rawprice': '142.090116', 'first_name': 'Derrick', 'last_name': 'Cooke', 'price': 142.090116, 'above_100': 'true'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Arthur Hall MD', 'rawprice': '235.9669749', 'first_name': 'Arthur', 'last_name': 'Hall', 'price': 235.9669749, 'above_100': 'true'}
2021-03-30 15:36:43,802 INFO {'rawname': 'Sean Patrick', 'rawprice': '139.4507994', 'first_name': 'Sean', 'last_name': 'Patrick', 'price': 139.4507994, 'above_100': 'true'}
2021-03-30 15:36:43,803 INFO {'rawname': 'Heather Collins', 'rawprice': '127.3925734', 'first_name': 'Heather', 'last_name': 'Collins', 'price': 127.3925734, 'above_100': 'true'}
2021-03-30 15:36:43,803 INFO {'rawname': 'Megan Gomez', 'rawprice': '107.8624451', 'first_name': 'Megan', 'last_name': 'Gomez', 'price': 107.8624451, 'above_100': 'true'}
2021-03-30 15:36:43,803 INFO {'rawname': 'William Hale', 'rawprice': '114.6709254', 'first_name': 'William', 'last_name': 'Hale', 'price': 114.6709254, 'above_100': 'true'}
2021-03-30 15:36:43,803 INFO {'rawname': 'Olivia Thompson', 'rawprice': '8.608441014', 'first_name': 'Olivia', 'last_name': 'Thompson', 'price': 8.608441014, 'above_100': 'false'}
2021-03-30 15:36:43,803 INFO {'rawname': 'Lori Torres', 'rawprice': '18.85827433', 'first_name': 'Lori', 'last_name': 'Torres', 'price': 18.85827433, 'above_100': 'false'}
2021-03-30 15:36:43,803 INFO {'rawname': 'Vickie Hernandez', 'rawprice': '214.9321807', 'first_name': 'Vickie', 'last_name': 'Hernandez', 'price': 214.9321807, 'above_100': 'true'}
2021-03-30 15:36:43,803 INFO {'rawname': 'Kimberly Brown', 'rawprice': '40.3199327', 'first_name': 'Kimberly', 'last_name': 'Brown', 'price': 40.3199327, 'above_100': 'false'}
2021-03-30 15:36:43,803 INFO {'rawname': 'Sherry Meza', 'rawprice': '182.8545499', 'first_name': 'Sherry', 'last_name': 'Meza', 'price': 182.8545499, 'above_100': 'true'}
2021-03-30 15:36:43,803 INFO {'rawname': 'Phillip Hansen', 'rawprice': '44.11611704', 'first_name': 'Phillip', 'last_name': 'Hansen', 'price': 44.11611704, 'above_100': 'false'}
2021-03-30 15:36:43,803 INFO {'rawname': 'Jeanette Knight', 'rawprice': '28.68694329', 'first_name': 'Jeanette', 'last_name': 'Knight', 'price': 28.68694329, 'above_100': 'false'}
2021-03-30 15:36:43,803 INFO {'rawname': 'Kayla Hanson', 'rawprice': '27.63036397', 'first_name': 'Kayla', 'last_name': 'Hanson', 'price': 27.63036397, 'above_100': 'false'}
2021-03-30 15:36:43,803 INFO {'rawname': 'James Johnston', 'rawprice': '284.4290554', 'first_name': 'James', 'last_name': 'Johnston', 'price': 284.4290554, 'above_100': 'true'}
2021-03-30 15:36:43,803 INFO {'rawname': 'Dr. John Porter', 'rawprice': '53.72799274', 'first_name': 'John', 'last_name': 'Porter', 'price': 53.72799274, 'above_100': 'false'}
2021-03-30 15:36:43,803 INFO {'rawname': 'Elizabeth Reyes', 'rawprice': '93.68075684', 'first_name': 'Elizabeth', 'last_name': 'Reyes', 'price': 93.68075684, 'above_100': 'false'}
2021-03-30 15:36:43,804 INFO {'rawname': 'Kristen Henry', 'rawprice': '77.00624357', 'first_name': 'Kristen', 'last_name': 'Henry', 'price': 77.00624357, 'above_100': 'false'}
2021-03-30 15:36:43,804 INFO {'rawname': 'Claudia Anderson', 'rawprice': '160.3401593', 'first_name': 'Claudia', 'last_name': 'Anderson', 'price': 160.3401593, 'above_100': 'true'}
2021-03-30 15:36:43,804 INFO {'rawname': 'Nicholas Webb', 'rawprice': '18.71038619', 'first_name': 'Nicholas', 'last_name': 'Webb', 'price': 18.71038619, 'above_100': 'false'}
2021-03-30 15:36:43,804 INFO {'rawname': 'Allison Cooper', 'rawprice': '206.0421068', 'first_name': 'Allison', 'last_name': 'Cooper', 'price': 206.0421068, 'above_100': 'true'}
2021-03-30 15:36:43,804 INFO {'rawname': 'Zachary Barnes', 'rawprice': '280.7741315', 'first_name': 'Zachary', 'last_name': 'Barnes', 'price': 280.7741315, 'above_100': 'true'}
2021-03-30 15:36:43,804 INFO {'rawname': 'Gregory Hill III', 'rawprice': '265.9765808', 'first_name': 'Gregory III', 'last_name': 'Hill', 'price': 265.9765808, 'above_100': 'true'}
2021-03-30 15:36:43,804 INFO {'rawname': 'Terry Ayers', 'rawprice': '16.51163899', 'first_name': 'Terry', 'last_name': 'Ayers', 'price': 16.51163899, 'above_100': 'false'}
2021-03-30 15:36:43,804 INFO {'rawname': 'Jessica Wilson', 'rawprice': '290.4095461', 'first_name': 'Jessica', 'last_name': 'Wilson', 'price': 290.4095461, 'above_100': 'true'}
2021-03-30 15:36:43,804 INFO {'rawname': 'Daniel Frazier', 'rawprice': '190.3291917', 'first_name': 'Daniel', 'last_name': 'Frazier', 'price': 190.3291917, 'above_100': 'true'}
2021-03-30 15:36:43,804 INFO {'rawname': 'Brian Welch', 'rawprice': '218.2505083', 'first_name': 'Brian', 'last_name': 'Welch', 'price': 218.2505083, 'above_100': 'true'}
2021-03-30 15:36:43,804 INFO {'rawname': 'Carol Chavez', 'rawprice': '123.1834427', 'first_name': 'Carol', 'last_name': 'Chavez', 'price': 123.1834427, 'above_100': 'true'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Ethan Mcdonald', 'rawprice': '214.3503174', 'first_name': 'Ethan', 'last_name': 'Mcdonald', 'price': 214.3503174, 'above_100': 'true'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Gerald Martinez', 'rawprice': '57.54786356', 'first_name': 'Gerald', 'last_name': 'Martinez', 'price': 57.54786356, 'above_100': 'false'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Eric King', 'rawprice': '59.87926423', 'first_name': 'Eric', 'last_name': 'King', 'price': 59.87926423, 'above_100': 'false'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Sylvia Walters', 'rawprice': '110.9463132', 'first_name': 'Sylvia', 'last_name': 'Walters', 'price': 110.9463132, 'above_100': 'true'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Jonathan Lane', 'rawprice': '64.46710142', 'first_name': 'Jonathan', 'last_name': 'Lane', 'price': 64.46710142, 'above_100': 'false'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Matthew Turner', 'rawprice': '180.2628702', 'first_name': 'Matthew', 'last_name': 'Turner', 'price': 180.2628702, 'above_100': 'true'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Jeffrey Bauer', 'rawprice': '30.51584181', 'first_name': 'Jeffrey', 'last_name': 'Bauer', 'price': 30.51584181, 'above_100': 'false'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Jessica Shaffer', 'rawprice': '54.90193651', 'first_name': 'Jessica', 'last_name': 'Shaffer', 'price': 54.90193651, 'above_100': 'false'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Chris Spencer', 'rawprice': '251.3752831', 'first_name': 'Chris', 'last_name': 'Spencer', 'price': 251.3752831, 'above_100': 'true'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Mary Clarke', 'rawprice': '236.0529879', 'first_name': 'Mary', 'last_name': 'Clarke', 'price': 236.0529879, 'above_100': 'true'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Timothy Mendoza', 'rawprice': '105.9834816', 'first_name': 'Timothy', 'last_name': 'Mendoza', 'price': 105.9834816, 'above_100': 'true'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Alicia Hoffman', 'rawprice': '182.343699', 'first_name': 'Alicia', 'last_name': 'Hoffman', 'price': 182.343699, 'above_100': 'true'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Joseph Gardner', 'rawprice': '144.8091344', 'first_name': 'Joseph', 'last_name': 'Gardner', 'price': 144.8091344, 'above_100': 'true'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Rachael Rangel', 'rawprice': '297.9496406', 'first_name': 'Rachael', 'last_name': 'Rangel', 'price': 297.9496406, 'above_100': 'true'}
2021-03-30 15:36:43,805 INFO {'rawname': 'Jeffrey Harrington', 'rawprice': '194.2716338', 'first_name': 'Jeffrey', 'last_name': 'Harrington', 'price': 194.2716338, 'above_100': 'true'}
2021-03-30 15:36:43,806 INFO {'rawname': 'Sophia Randolph', 'rawprice': '158.543126', 'first_name': 'Sophia', 'last_name': 'Randolph', 'price': 158.543126, 'above_100': 'true'}
2021-03-30 15:36:43,806 INFO {'rawname': 'Debbie Freeman', 'rawprice': '275.8719167', 'first_name': 'Debbie', 'last_name': 'Freeman', 'price': 275.8719167, 'above_100': 'true'}
2021-03-30 15:36:43,806 INFO {'rawname': 'Matthew Braun', 'rawprice': '201.7749657', 'first_name': 'Matthew', 'last_name': 'Braun', 'price': 201.7749657, 'above_100': 'true'}
2021-03-30 15:36:43,806 INFO {'rawname': 'Sheri Hudson', 'rawprice': '268.3748402', 'first_name': 'Sheri', 'last_name': 'Hudson', 'price': 268.3748402, 'above_100': 'true'}
2021-03-30 15:36:43,806 INFO {'rawname': 'Mary King', 'rawprice': '204.0785754', 'first_name': 'Mary', 'last_name': 'King', 'price': 204.0785754, 'above_100': 'true'}
2021-03-30 15:36:43,806 INFO {'rawname': 'Beth Davis', 'rawprice': '155.0680648', 'first_name': 'Beth', 'last_name': 'Davis', 'price': 155.0680648, 'above_100': 'true'}
2021-03-30 15:36:43,806 INFO {'rawname': 'Margaret Castillo', 'rawprice': '193.9063244', 'first_name': 'Margaret', 'last_name': 'Castillo', 'price': 193.9063244, 'above_100': 'true'}
