first_name,last_name,price,above_100
Sean,Brennan,269.2286668,true
Matthew,Sellers,53.50349547,false
Dorothy,Bradley,199.459603,true
Haley,Flores,252.2914062,true
Melissa,Johnson,32.70467677,false
Samuel,Tran,199.8864146,true
Amanda,Patterson,49.03325819,false
Albert,Roach,183.3743011,true
Jamie,Huffman,36.83993962,false
James,Hamilton,265.6302103,true
Joseph,Bird,18.06044758,false
Sarah,Contreras,141.4141417,true
Joshua,House,65.77031576,false
Tamara,Molina,255.2535664,true
Max,Maxwell,240.0443014,true
Jason,Daniels,269.6365982,true
Jordan,Coleman,250.0974184,true
Jasmine,Jones,33.93281405,false
Jessica,Garcia,231.8803086,true
Aaron,George,138.812708,true
Chelsey,Anderson,41.35053236,false
Rebecca,Perez,146.2313884,true
Duane,Thompson,75.06433497,false
Curtis,Clayton,138.0563371,true
George,Gonzalez,221.5737986,true
Casey,Ford,94.18806784,false
Margaret,Johnston,61.24599434,false
Eric,Mcclure,238.8775355,true
Nathan,Taylor,4.820334075,false
Kayla,Parker,222.3600766,true
Doris,Obrien,206.9493221,true
Brooke,Taylor,34.74615015,false
Kathryn,Garrett,266.1885038,true
John,Cruz,205.1406652,true
Christina,Cannon,98.5941474,false
Susan,Lewis,269.3323662,true
Pamela,Sanchez,193.7780783,true
Stacey,Wiley,200.3904296,true
Melissa,Johnson,201.4509484,true
Lori,Morris,38.0476094,false
Daniel,Soto,225.1621402,true
Karl,Davis,92.08925112,false
Lisa,Graves,122.8564118,true
Eric,Ray,178.344085,true
Mark,Garcia,229.2470277,true
Allison,Alvarez,275.3024614,true
Rachel,Williams,44.81715456,false
Linda,Mitchell,47.44468727,false
David,Shelton,158.7084813,true
Vanessa,Long,121.744973,true
Misty,Martin,176.9310069,true
Daniel,Gregory,132.8910493,true
Mitchell,Jones,253.9716803,true
Dawn,Scott,246.036131,true
Emily,Horn,287.4666523,true
Catherine,George,14.61491995,false
Hunter,Carlson,218.0977601,true
Thomas,Baldwin,275.4145594,true
Amy,Sellers,91.87350268,false
Alicia,Clark,241.5859155,true
Sara,Lewis,158.863849,true
Ashley,Lopez,77.89293291,false
Terry,Alvarado,161.9498178,true
Danielle,Sandoval,83.13645641,false
Jesse,Jones,214.8029616,true
Lisa,Hess,133.2037916,true
Christina,Mason,284.4863867,true
Mary,Bell,32.08889594,false
Martin,Ramirez,1.10921244,false
Stacy,Smith,161.8260635,true
Carla,Rodriguez,113.1454481,true
Johnny,Stout,134.002236,true
Jennifer,Rodriguez,256.0154481,true
Michelle,Thompson,196.6754605,true
Lisa,Lyons,148.9559785,true
Michael,Coleman,262.2090763,true
Lindsey,Williams,99.95620763,false
Karen,Hoffman,186.1046153,true
Jenny,Jones,189.5577104,true
Steven,Knight,282.995761,true
Michael,Franklin,116.8742571,true
Mason,Ross,235.5549236,true
Terry,Levine,151.5220714,true
Catherine,Fletcher,36.59268024,false
Deanna,Jones,196.9406069,true
Christopher,Mitchell,22.42047146,false
John,Owens,191.4434257,true
Stephanie,Davis,287.1991494,true
Joseph,Ford,264.9354841,true
Matthew,Russell,141.2492947,true
Danielle,Burke,75.90363417,false
Stephanie,Cunningham,220.9939809,true
Brian,Proctor,263.6358197,true
Michael,Swanson,291.5713603,true
Daniel,Santos,49.26348169,false
April,Hoffman,203.4855796,true
Stephanie,Thomas,249.666722,true
Brianna,Garcia,183.3322335,true
Shannon,Berger,125.2597844,true
Kathleen,Mays,238.1656066,true
Michelle,Park,150.4001203,true
Laura,Reynolds,20.08924577,false
Ashley,Kaiser,218.399504,true
Reginald,Owens,46.55328685,false
Michael,Conway,84.09316114,false
Sheila,Pham,5.713231688,false
Christie,Smith,70.21735457,false
Allison,Carroll,27.65684629,false
Donna,Perez,187.3279401,true
Sierra,Richmond,299.4492042,true
Steven,Wallace,173.0025685,true
Jeremy,Thompson,106.6102612,true
Jennifer,Mccormick,142.7564741,true
Eric,Garcia,27.56450393,false
Matthew,Beasley,248.9927372,true
Jason,Robinson,249.4550365,true
Vicki,Espinoza,285.9638855,true
Steven,Snyder,182.0351514,true
Michelle,Randolph,70.72106315,false
Michelle,Francis,10.01541777,false
Steven,Baker,293.7505039,true
Zachary,Johnson,36.97003142,false
Marc,Velasquez,174.3901749,true
John,Carr,50.11746076,false
Kimberly,Castillo,243.873678,true
Jay,Lopez,286.8001088,true
Amanda,Bridges,81.85722081,false
Jessica,Swanson,60.96199005,false
Jose,Gonzalez,77.84428182,false
Teresa,Wright,67.20289619,false
Michael,Gutierrez,185.8465011,true
Hannah,Marshall,251.8797929,true
Janice,Davis,290.3767318,true
Jessica,Crawford,254.2161442,true
Brian,Bean,293.1768543,true
Edward,Perez,217.694778,true
Adam,Miller,49.28081579,false
Veronica,Gray,140.9945255,true
Linda,Turner,238.5612942,true
Debra,Roberts,69.38949206,false
David,Sampson,77.05304682,false
Sarah,Cochran,138.6132102,true
Regina,Holland,151.2011694,true
Mario,Ortiz,27.08442817,false
Maria,Gonzalez,164.6440389,true
Albert,Perez,163.1980752,true
Daisy,Mccarthy,87.96439172,false
Anna,Leonard,75.54719134,false
Catherine,Mosley,188.3490593,true
April,Miranda,82.64651651,false
Michael,Walker,288.9294858,true
Abigail,Lam,255.3722151,true
Alan,Graham,92.78682106,false
Jennifer,Diaz,77.85479921,false
Sean,Rogers,186.3926468,true
Anthony,Jackson,200.012596,true
William,Taylor,117.9694277,true
Richard,Robinson,200.9108703,true
Nicholas,Barnes,219.4003858,true
Brittany,Austin,233.7352503,true
Robin,Schmidt,96.69826813,false
Kendra,Monroe,226.0007767,true
Nancy,Grant,23.79829866,false
Nicole,Grant,155.9845125,true
Courtney,Thompson,52.85276041,false
Jeanette,Washington,291.525558,true
James,Yates,224.8736142,true
Justin,Knox,115.9751733,true
Melissa,Thompson,200.8616238,true
Steven,Lee,140.357855,true
Allison,Fisher,231.493857,true
Mark,Phillips,197.2517291,true
Elijah,Harrison,151.5804694,true
Paul,Farley,9.419976358,false
Jennifer,Cole,47.39545601,false
Michael,Tucker,146.7478801,true
David,Steele,276.1640965,true
Monica,Hodges,203.3130423,true
Scott,Wallace,23.24585982,false
Antonio,Paul,93.39602908,false
Melissa,Wright,68.62696415,false
Stephanie,Price,27.22765203,false
Denise,Kennedy,233.4665428,true
Melissa,Walsh,177.8587959,true
Leslie,Spence,156.2011959,true
Rachel,Walker,144.4395327,true
Donald,Horn,13.06347134,false
Christopher,Rojas,94.08806986,false
Robert,Crawford,216.6530778,true
Larry,Brown,174.1807324,true
Becky,Swanson,245.854615,true
Gary,Howard,25.93975342,false
Christopher,Marks,111.8467919,true
Bonnie,Alexander,136.6295853,true
Brandon,Stevens,77.20691708,false
Lori,Guerra,99.72772588,false
Michele,Alvarado,243.9872024,true
Christine,Lee,8.809339101,false
Jamie,Fry,159.7067216,true
Christopher,Perez,102.943584,true
Matthew,Carter,194.2873257,true
Jason,Hunter,78.76406316,false
Tyler,Henry,186.9624462,true
Tiffany,Harris,17.69659156,false
Matthew,Young,39.12254966,false
Juan,Brewer,152.9624792,true
Mark,Riggs,44.1758436,false
Brittany,Stewart,273.5307309,true
Terry,Davis,271.779368,true
Jessica,Oneill,157.5131207,true
Kimberly,Ortiz,55.25093947,false
Zoe,Walls,248.8666069,true
Sara,Wallace,155.8794176,true
Nicole,Jenkins,291.5121227,true
Austin,Kelly,85.87572125,false
Sarah,Knox,169.1586193,true
Alison,Carroll,115.3401313,true
Robert,Buchanan,163.3260388,true
Penny,Wilson,178.7969799,true
Leslie,Perez,77.95375736,false
Brittney,Marquez,149.1772445,true
Andrew,Bird,265.9158101,true
Maria,Hughes,12.57040265,false
Clayton,Williams,31.850547,false
Mary,Pittman,92.02540242,false
James,Garner,81.96609867,false
Randy,Middleton,117.0928987,true
Alexis,Gardner,83.35923458,false
Laurie,Garner,145.0603215,true
Danny,Bush,111.9976845,true
Joseph,Smith,291.0800293,true
Edgar,Armstrong,185.9187088,true
Samantha,Scott,97.8742131,false
Troy,Coleman,74.57492247,false
Brian,Young,130.9974595,true
Timothy,Perez,113.6574668,true
Sierra,Nguyen,110.8481766,true
Cynthia,Murphy,296.0078137,true
Julie,Diaz,269.4894015,true
Andrew,Silva,46.15639765,false
Gary,Costa,287.0365933,true
Jasmine,Berg,127.1426355,true
Glenda,Brown,85.60391824,false
Jonathan,Boone,172.4624408,true
Cynthia,Jimenez,51.80996198,false
Cynthia,Morgan,283.3294115,true
Dwayne,Browning,14.24525264,false
Brittany,Lewis,150.9075783,true
Zachary,Johnson,139.6464165,true
Kayla,Wilson,48.84395071,false
Andrew,Doyle,245.0864465,true
Jennifer,Parks,12.79843948,false
Daniel,Phelps,176.735085,true
Lindsey,Quinn,57.57356582,false
Brian,Walker,34.96349578,false
Bradley,Curry,104.0291615,true
Roy,Cohen,148.4924569,true
David,Black,148.4850266,true
Julie,Gonzales,275.8513843,true
Paula,Williams,190.6605351,true
James,Clark,117.5715047,true
Christopher,Robinson,14.26584056,false
William,Carr,85.40738917,false
Todd,Dunlap,38.32006005,false
Kimberly,Morales,206.4438618,true
Jesse,Welch,267.5034898,true
Laura,Leblanc,205.9617908,true
Susan,Parker,7.389760853,false
Laurie,Harris,229.6976024,true
Natalie,Lawrence,86.76833663,false
Kara,Hanson,275.4377145,true
Joseph,Walker,135.4741342,true
Gregory,Davis,155.6667394,true
Paul,Erickson,192.4996457,true
Preston,Holmes,36.86205402,false
Joy,Buck,40.94451902,false
Brian,Sherman,279.4530254,true
Brandon,Davis,17.82461557,false
Patricia,Hamilton,63.2328385,false
Shawn,Garcia,227.491116,true
William,Stone,48.99103482,false
Brian,Cunningham,294.7646142,true
Shawn,Norman,113.8520429,true
Evan,Ibarra,32.32820193,false
Logan,Porter,157.574472,true
Kerry,Gibson,216.9486908,true
Christine,Parsons,232.117075,true
Erica,Chung,204.1409177,true
Alan,Collins,29.58632408,false
John,Robinson,60.37353075,false
Monique,Santos,82.08256587,false
Nicole,Mason,190.2387349,true
Michael,Knight,238.7576833,true
John,Bishop,18.29168554,false
Christopher,Odom,282.9931871,true
Michael,Walker,149.8428493,true
Crystal,Wall,187.5868027,true
Christian,Ramirez,258.4106206,true
Kevin,Rowland,185.6410425,true
Candice,Mcintosh,266.2706673,true
Leslie,Hoffman,282.0595113,true
James,Johnson,263.3739193,true
Jennifer,Shepherd,183.9723914,true
Susan,Tucker,187.4994162,true
Michele,Harvey,271.0984188,true
Teresa,Collins,186.971541,true
Jonathan,Leblanc,128.2066648,true
Stephanie,Morgan,209.8417398,true
Michael,Duran,67.48301306,false
Daniel,Cannon,193.3728586,true
Kayla,Butler,157.4052214,true
Jimmy,Harrell,162.6953645,true
Jeffery,Fuentes,32.984417,false
Lucas,Rivera,280.9708055,true
Mark,Le,197.9575702,true
Taylor,Myers,92.37292177,false
Robert,Berger,41.58251872,false
Victor,White,71.28349376,false
Caroline,Powell,59.57791041,false
Erica,Austin,225.3624114,true
Douglas,Henry,260.1867786,true
Monica,Miller,45.66425505,false
Kimberly,Martin,42.84980233,false
Felicia,Larson,184.2056338,true
Cassandra,Frazier,19.26672707,false
Heather,Phelps,119.0145624,true
John,Hart,181.2802443,true
Meredith,Moore,84.42598279,false
Isabel,Pratt,24.78342559,false
Misty,Martin,269.9902036,true
Jessica,Richards,64.72664573,false
Margaret,Campbell,174.2986324,true
Michael,Frazier,47.5799292,false
Michael,Sharp,115.6658502,true
Cindy,Pena,152.2234362,true
Jacob,Dominguez,153.4779672,true
Cody,Scott,66.56588387,false
Nicole,Coffey,118.1952751,true
Crystal,Snyder,155.4661092,true
Matthew,Love,285.0975409,true
Marcus,Ortega,188.1094588,true
Jason,Jackson,99.20589923,false
Daniel,Ramos,58.31985367,false
Raymond,Wilson,200.3855625,true
Lindsey,Garcia,170.9951265,true
Donna,Orr,40.46338096,false
Wendy,Horn,5.929938406,false
Mario,Mclaughlin,90.33380664,false
Benjamin,Barron,20.67124478,false
Mark,Moss,33.79532722,false
Travis,Garza,82.87258331,false
George,Lopez,0.942247688,false
Gabriel,Barnes,69.59826205,false
Daniel,Johnson,214.52403,true
Mitchell,Davis,158.7827112,true
Mark,White,56.21176867,false
Michael,Foster,115.2422325,true
Pamela,Solis,66.64708198,false
Maxwell,Frost,0.006023502,false
Chad,Jones,67.87794806,false
Don,Mcdaniel,228.5918739,true
Lisa,Morrison,73.99054689,false
Jeffrey,Clark,239.4386554,true
Melissa,Santiago,128.2616391,true
Jason,Adams,21.57128968,false
Wendy,Myers,263.6809245,true
Norman,Wade,99.62709317,false
Roberto,Brown,215.0393467,true
Casey,Wright,280.2032307,true
Juan,Rivera,91.13816713,false
Terry,Gallegos,268.5844733,true
Timothy,Jones,153.2228831,true
Sarah,Crawford,230.5178921,true
Christopher,Hammond,263.0958332,true
Ashley,Cantu,285.4035791,true
Mathew,Harris,46.60501825,false
David,Williams,193.4019531,true
Catherine,Novak,184.8954159,true
Jonathan,Cobb,42.21066367,false
Elizabeth,Alexander,98.44514553,false
Michelle,Fisher,77.16597054,false
David,Griffith,180.0253758,true
Suzanne,Murray,178.4727015,true
Antonio,Beasley,28.09527269,false
Terry,Hobbs,216.5892977,true
Kathleen,Chan,211.1899937,true
Audrey,Adkins,285.6616197,true
Jonathan,Patel,148.8803996,true
Micheal,Baker,134.5542406,true
Brandon,Stein,164.6600325,true
Annette,Douglas,10.02846956,false
Jeffery,Webb,269.1493543,true
Michael,Miller,200.0992596,true
Cassandra,Mcintyre,127.0227848,true
Brittany,Allen,215.7370745,true
Erin,Robinson,79.41903827,false
Anthony,Sims,77.62412955,false
Craig,Jones,51.50213971,false
Annette,Peterson,228.6450015,true
Victor,Reed,45.41500465,false
Nathan,Love,84.66811649,false
William,Chavez,17.55060564,false
Patrick,Kennedy,203.3891368,true
Andrea,Jones,246.2089544,true
Michele,Mathews,59.39395122,false
Yolanda,Romero,155.2585808,true
Abigail,Beck,26.82615918,false
Christopher,Hughes,261.934458,true
Kristina,Gutierrez,293.9955524,true
Cristina,Cervantes,145.7719613,true
Victor,Johnson,32.81941552,false
Lauren,Page,111.9234731,true
Charles,Orozco,65.25318711,false
Andrea,Bowen,30.27521428,false
Caleb,Smith,213.5434658,true
Christine,Bradford,291.8448556,true
Pamela,Lee,128.3788861,true
Ronald,Steele,287.8604109,true
Tami,Lynch,123.3850543,true
Thomas,Glenn,124.1799535,true
Melinda,Aguilar,267.4989809,true
Martin,Harris,1.752357195,false
Karen,Hunter,139.0751757,true
Donald,Leon,66.84670418,false
Frances,Lewis,5.522938102,false
Cesar,Jackson,182.3282967,true
Carla,Green,69.4092923,false
Angela,Le,167.3410828,true
Maria,Bryant,66.38307671,false
David,Cisneros,67.6363251,false
Amanda,Henderson,6.139394348,false
Anthony,Choi,299.6261389,true
Ricardo,Barnes,68.20083729,false
Ashley,Davis,125.0057838,true
Patricia,Maxwell,254.0100376,true
Michael,Miller,52.69843399,false
Carla,Carter,191.6978083,true
Rachael,Oliver,268.245856,true
Donald,Gardner,70.51295454,false
Brad,Garcia,227.6456093,true
Megan,Smith,5.820828256,false
Anthony,Torres,214.6144194,true
Karen,Smith,201.4517221,true
Teresa,Robinson,68.36915651,false
Gregory,Morris,58.53092312,false
Lisa,Holmes,17.99530629,false
Lisa,Navarro,97.51500773,false
Sabrina,Michael,243.4277732,true
Susan,Matthews,200.4123061,true
John,Kim,51.5370261,false
Sara,Sutton,189.5221667,true
Jeremy,Glover,278.9105668,true
William,Carter,23.2168065,false
Krystal,Cortez,56.11154916,false
Spencer,Mccarthy,279.59954,true
Troy,Gardner,104.5532918,true
Peter,Flores,74.41065758,false
Angela,Shelton,146.4098961,true
John,Burgess,108.6373043,true
Aaron,Cook,184.4642876,true
Lisa,Dennis,211.3784263,true
Brenda,Navarro,298.8288141,true
Kayla,Hall,9.281220883,false
Katelyn,Conner,40.76078965,false
Alexandra,Bell,143.3930959,true
Ann,Wilson,225.5158007,true
Colleen,Snow,263.6734719,true
Lisa,Pham,189.8902208,true
Scott,Taylor,247.3829686,true
Donald,Wood,210.8807336,true
Dawn,Salas,143.5431985,true
Aimee,Wilson,130.9109037,true
Dana,Reyes,163.0410422,true
Zoe,Robinson,154.7020471,true
Bradley,Ryan,5.450063924,false
Katherine,Hopkins,82.65015724,false
Brandon,Cervantes,288.2269863,true
Lisa,French,178.2685547,true
Justin,Johnson,29.62228179,false
Amanda,Johns,126.1294179,true
Ryan,Shea,97.27702498,false
Kyle,Hart,189.1208858,true
Kari,Jones,155.7406302,true
Matthew,White,264.0155109,true
Leah,King,26.05865282,false
Katherine,Bowers,102.6925911,true
Emily,Gonzalez,115.5333546,true
Dylan,Williamson,192.1510027,true
Matthew,Jordan,231.3469853,true
Corey,Williams,282.7309243,true
Deanna,Braun,99.44804527,false
Thomas,Harrell,184.4071906,true
Ronald,Schmidt,88.63393734,false
Thomas,Johnson,113.6281602,true
Angela,Lopez,6.367848541,false
Tina,Moore,25.28908649,false
Ashley,Scott,30.48874849,false
Michelle,Higgins,142.4860124,true
Cynthia,Buck,280.1626254,true
Sandra,Baker,169.9576392,true
Amanda,Rivers,45.07753957,false
Amy,Cameron,240.8597059,true
John,Wood,172.4028299,true
Robert,Gonzalez,116.3387688,true
Kevin,White,122.7698804,true
Douglas,Martinez,68.86292703,false
Cynthia,Wright,212.2051744,true
Mike,Burton,156.6284971,true
Kelly,Suarez,103.3521319,true
Carla,Anderson,176.7812897,true
Crystal,Ewing,76.54600803,false
Rebekah,Brown,248.6881708,true
David,Love,214.9826231,true
Katie,Beltran,58.33327125,false
Charles,Collins,82.98169237,false
Timothy,Long,57.81080932,false
Kyle,Castro,257.8598271,true
Charles,Atkinson,201.2519498,true
Gregg,Robles,243.9415433,true
Joseph,Dodson,231.7140953,true
Richard,Morris,205.6853551,true
Joshua,Jones,51.99516227,false
Kathryn,Ray,297.680077,true
David,Barber,265.7787889,true
Ashley,Montgomery,91.98527468,false
Erin,Torres,162.2600567,true
Theodore,Perry,54.28283978,false
Christopher,Dixon,151.5542565,true
Michael,Lee,222.5983255,true
Brittany,Brandt,48.31482285,false
Rebecca,Pena,40.5042865,false
Harold,Harris,30.28051132,false
Alan,Smith,136.7173873,true
Lynn,Petersen,119.288704,true
Alex,Williams,125.2351462,true
Maria,Johnson,140.6180002,true
Teresa,Ramirez,68.89411817,false
Jessica,Williams,211.2927337,true
Eric,Stokes,141.4352496,true
Sarah,Young,165.8898062,true
Nicholas,Hinton,175.5324232,true
David,Merritt,22.80591247,false
Brandy,Murray,118.5845901,true
Melissa,Lewis,263.6012569,true
Adam,Johnson,229.0701726,true
Austin,Roberts,40.1212007,false
Ashley,Smith,115.872854,true
Kimberly,Wheeler,286.1048132,true
Sherry,Coffey,136.3706913,true
Gabriel,Luna,218.2138474,true
Pedro,Warren,264.3412226,true
Shannon,Hill,105.9989784,true
Sydney,Michael,207.9367705,true
Michael,Jordan,29.86397986,false
Douglas,Taylor,131.1591051,true
John,French,76.02496714,false
Thomas,Mueller,172.5074853,true
Gina,George,297.4892429,true
Terri,Solis,198.9565116,true
Pamela,Brown,157.6790093,true
Stacy,Hunter,1.245616373,false
Tracy,Potter,200.4398125,true
Melissa,Clark,169.3693556,true
Melanie,Wood,220.5903602,true
Alexander,Cook,50.63488972,false
Susan,Mitchell,23.27699619,false
Lisa,Johnson,185.2114604,true
Paul,Bender,194.7100905,true
Jennifer,Chase,131.0536279,true
Jennifer,Bridges,115.2349524,true
George,Mejia,272.4807622,true
Amanda,Baker,19.97575403,false
Chad,Lowery,298.9512803,true
Jordan,Barnes,274.3749866,true
Dawn,Williams,170.5174558,true
Patrick,Bryant,41.91691624,false
Erin,Montes,58.17898989,false
Jerry,Torres,73.79346394,false
